37050,Long,0,-13156.00,495.0000,1.300000,3.200000,100.000000,2.080000,0.974474,0.245000,0.324956,0.240750,0.216928,0.115707,0.024084,0.043892,0.009250,0.002443,0.004712,0.004014,0.005236,0.001000,0.008028,0.010299,0.868947,0.032250,6.210396,0.800000,0.100000,0.500000,1.100000,-0.300000,0.200000,
37052,Long,1,20164.00,715.0000,5.300000,3.200000,100.000000,2.080000,0.974474,0.245000,0.056210,0.008601,0.001000,0.024411,0.010136,0.001000,0.017773,0.053961,0.026874,0.136046,0.543790,0.113205,0.008994,3.116947,0.473931,0.027245,3.713872,4.800000,4.100000,0.500000,1.100000,3.700000,0.200000,
37053,Short,1,4218.00,485.0000,6.500000,10.000000,100.000000,3.200000,3.104191,0.329000,0.353293,0.276024,0.150995,0.014352,0.064823,0.001000,0.047939,0.063170,0.018789,0.002397,0.000864,0.004005,0.003350,2.437838,0.474880,0.041614,39.643440,-1.600000,-2.100000,0.300000,-7.600000,-3.200000,0.200000,
37054,Long,1,3124.00,710.0000,4.700000,10.000000,100.000000,4.260000,4.324165,0.406000,0.097130,0.057674,0.184425,0.248671,0.198681,0.084469,0.078718,0.012057,0.011308,0.004856,0.006451,0.015560,0.001000,0.942778,0.598007,0.036195,4.843231,-2.700000,-3.000000,0.300000,0.700000,-3.000000,0.800000,
37056,Long,1,798.00,675.0000,6.100000,8.900000,100.000000,5.420000,4.571914,0.506000,0.152145,0.175396,0.033373,0.001000,0.045194,0.050609,0.079452,0.196242,0.177520,0.041796,0.028383,0.015890,0.003999,3.241759,0.327247,0.024038,3.480756,3.100000,4.200000,1.400000,3.700000,2.100000,1.900000,
37057,Short,0,-6816.00,575.0000,5.400000,10.800000,100.000000,6.500000,4.571914,0.570000,0.129204,0.552540,0.089836,0.055683,0.036723,0.030112,0.014819,0.017114,0.028989,0.024124,0.011451,0.007933,0.001472,1.979793,0.708300,0.046204,7.876518,-0.300000,-1.700000,0.700000,-2.700000,-4.700000,0.800000,
37066,Short,0,-1520.00,790.0000,4.200000,6.400000,100.000000,3.720000,2.210339,0.756000,0.031721,0.031826,0.099351,0.041562,0.073597,0.063966,0.061139,0.197446,0.133271,0.141018,0.065431,0.039678,0.019996,1.991655,0.001492,-0.001226,0.575319,-0.400000,-0.700000,-2.000000,-2.000000,-1.700000,3.000000,
37070,Short,1,13680.00,570.0000,3.500000,7.800000,100.000000,4.280000,2.380420,0.944000,0.047588,0.058004,0.065241,0.031579,0.033662,0.118531,0.217982,0.257018,0.046930,0.060526,0.049561,0.013377,0.001000,1.375064,0.527423,0.017564,1.516253,2.500000,4.500000,5.000000,6.800000,2.500000,0.500000,
37070,Short,0,-10070.00,690.0000,4.600000,7.800000,100.000000,4.280000,2.380420,0.944000,0.065642,0.023081,0.078947,0.057483,0.108865,0.070788,0.039327,0.024331,0.038445,0.089606,0.191488,0.102470,0.109527,1.200813,0.742346,0.027773,1.173687,3.600000,5.600000,5.000000,6.800000,3.600000,0.500000,
37083,Long,0,-10070.00,670.0000,3.700000,5.400000,100.000000,2.440000,0.895768,1.175000,0.025600,0.140683,0.051891,0.071264,0.121079,0.173778,0.183810,0.116928,0.035978,0.017758,0.003113,0.051199,0.006919,1.193344,0.713642,0.029377,0.802165,2.100000,2.700000,0.400000,0.600000,0.000000,0.100000,
37084,Short,0,-9438.00,530.0000,3.000000,5.400000,100.000000,2.760000,1.357940,1.212000,0.031018,0.151644,0.084836,0.154030,0.085896,0.063627,0.126193,0.143425,0.017497,0.010339,0.071050,0.042418,0.018028,0.344297,0.871056,0.066364,0.720297,0.400000,0.000000,1.100000,-1.000000,-1.300000,0.000000,
37088,Long,0,-10868.00,505.0000,2.100000,4.300000,100.000000,2.400000,1.364405,1.259000,0.106870,0.069338,0.070293,0.190522,0.185433,0.135814,0.076336,0.025445,0.045483,0.074109,0.020356,0.001000,0.001000,0.348178,0.905002,0.050170,0.653054,1.700000,0.500000,1.200000,1.500000,-0.600000,0.100000,
37088,Short,0,-3718.00,615.0000,2.100000,4.300000,100.000000,2.400000,1.364405,1.259000,0.073094,0.074439,0.123767,0.082287,0.126682,0.166143,0.172422,0.054484,0.051345,0.055381,0.019955,0.001000,0.001000,1.183898,0.157983,-0.011894,0.540536,-1.200000,-1.500000,-1.700000,-0.500000,-1.600000,2.000000,
37090,Long,1,3432.00,695.0000,3.300000,4.200000,100.000000,2.500000,1.407693,1.300000,0.032891,0.072264,0.033207,0.077641,0.077483,0.040639,0.103257,0.070525,0.082543,0.067046,0.052182,0.083017,0.207306,0.635446,0.767987,0.038987,0.484078,2.800000,1.900000,1.000000,1.200000,1.300000,0.500000,
