35830,Short,1,12354.00,835.0000,0.580000,1.360000,1000.000000,0.594000,0.283972,0.043600,0.012133,0.045501,0.080637,0.092012,0.075329,0.080131,0.078362,0.071284,0.067745,0.127401,0.101618,0.066229,0.101618,0.067174,0.891766,0.007179,11.917113,0.250000,0.450000,0.170000,0.720000,0.250000,0.030000,
35837,Short,1,2002.00,835.0000,0.330000,0.780000,1000.000000,0.448000,0.238361,0.066000,0.064156,0.046374,0.117155,0.145397,0.083333,0.028591,0.004184,0.109484,0.008368,0.022315,0.027197,0.111925,0.231520,0.013057,0.729379,0.004548,5.390159,0.150000,0.140000,0.050000,0.270000,-0.150000,0.110000,
35844,Long,1,13774.00,720.0000,0.560000,1.210000,1000.000000,0.334000,0.092390,0.082700,0.047985,0.017274,0.174184,0.128119,0.032630,0.080134,0.058061,0.034549,0.046065,0.004319,0.018234,0.146833,0.211612,0.007756,0.850909,0.014585,4.746388,0.220000,-0.160000,-0.070000,-0.500000,-0.720000,0.020000,
35845,Long,1,192.00,805.0000,0.790000,1.210000,1000.000000,0.334000,0.092390,0.082700,0.061802,0.047835,0.001000,0.022696,0.095670,0.227304,0.104749,0.081704,0.047486,0.033520,0.009427,0.159916,0.107891,0.142444,0.795921,0.010846,4.808303,0.450000,0.070000,-0.070000,-0.500000,-0.490000,0.020000,
35863,Short,1,16530.00,595.0000,0.360000,0.740000,1000.000000,0.376000,0.131605,0.142400,0.150655,0.021288,0.001000,0.017467,0.105895,0.126092,0.127183,0.139192,0.173581,0.065502,0.004367,0.068777,0.001000,0.073143,0.710846,0.019297,4.289282,0.550000,0.930000,0.640000,0.860000,0.550000,0.040000,
35864,Short,0,-16046.00,760.0000,0.490000,0.740000,1000.000000,0.376000,0.131605,0.142400,0.057373,0.052661,0.078160,0.109479,0.128880,0.143016,0.072616,0.085643,0.080377,0.121397,0.033259,0.002217,0.034922,0.066457,0.784777,0.006863,3.823016,0.680000,1.060000,0.640000,0.860000,0.680000,0.040000,
35870,Short,1,13774.00,750.0000,0.540000,0.670000,1000.000000,0.376000,0.173436,0.161200,0.073944,0.031690,0.047284,0.027666,0.114688,0.037726,0.051308,0.062374,0.034708,0.015091,0.139336,0.300805,0.063380,0.163061,0.740264,0.009498,1.984152,0.640000,0.630000,0.420000,0.400000,0.630000,0.000000,
35871,Short,0,-11076.00,805.0000,0.590000,1.330000,1000.000000,0.408000,0.259430,0.168200,0.039728,0.043984,0.081725,0.089387,0.225880,0.129115,0.114075,0.090522,0.026674,0.009932,0.041998,0.059591,0.047389,0.067425,0.678070,0.005392,2.921322,0.450000,1.250000,0.560000,0.980000,0.450000,0.020000,
35872,Long,1,13908.00,760.0000,0.720000,1.780000,1000.000000,0.466000,0.259492,0.174100,0.028085,0.026899,0.018987,0.025316,0.031250,0.054193,0.087816,0.121835,0.195807,0.094146,0.053402,0.102453,0.159810,0.095691,0.836783,0.011788,2.293296,0.710000,0.150000,0.580000,0.130000,-0.480000,0.080000,
35873,Long,0,-3456.00,805.0000,1.020000,1.780000,1000.000000,0.466000,0.259492,0.174100,0.031772,0.031772,0.053915,0.025032,0.066431,0.044929,0.040757,0.108793,0.175225,0.165276,0.066110,0.112323,0.077664,0.256410,0.877707,0.012689,2.509061,1.010000,0.450000,0.580000,0.130000,-0.180000,0.080000,
35877,Short,0,-5616.00,580.0000,1.000000,1.840000,1000.000000,0.666000,0.473481,0.194500,0.107595,0.121308,0.069620,0.129747,0.290084,0.179325,0.029536,0.001000,0.003165,0.010549,0.039030,0.010549,0.009494,0.060000,0.743088,0.072364,2.105438,-1.960000,-1.850000,-2.480000,-2.310000,-3.150000,0.300000,
35885,Short,1,28158.00,615.0000,0.630000,1.530000,1000.000000,0.660000,0.361298,0.227500,0.052876,0.056122,0.017625,0.111317,0.023191,0.037106,0.173933,0.290816,0.064007,0.066327,0.063544,0.029685,0.013451,0.122573,0.789984,0.023684,2.819157,0.480000,0.400000,0.210000,0.370000,-0.430000,0.030000,
35900,Long,0,-10366.00,710.0000,0.540000,0.670000,1000.000000,0.302000,0.149987,0.268900,0.065335,0.031317,0.085853,0.095572,0.107451,0.079914,0.030238,0.021598,0.091793,0.014039,0.090173,0.147948,0.138769,0.076174,0.877914,0.013831,1.282333,0.260000,0.030000,-0.060000,-0.250000,-0.190000,0.050000,
35902,Long,1,10830.00,770.0000,0.340000,0.730000,1000.000000,0.364000,0.220036,0.274300,0.033860,0.095937,0.157449,0.270880,0.155192,0.087472,0.103273,0.027652,0.019187,0.024831,0.011851,0.012415,0.001000,0.048131,0.550630,0.002978,1.000616,0.410000,0.670000,0.610000,0.550000,0.220000,0.040000,
35902,Short,1,13774.00,730.0000,0.540000,0.950000,1000.000000,0.328000,0.210105,0.277700,0.090226,0.043233,0.084117,0.019737,0.052162,0.034305,0.007049,0.092105,0.136748,0.121241,0.113252,0.083647,0.122180,0.113728,0.753397,0.009997,1.353794,-0.020000,-0.630000,-0.220000,-0.630000,-0.630000,0.160000,
35905,Short,1,1938.00,825.0000,0.670000,0.950000,1000.000000,0.328000,0.210105,0.277700,0.052239,0.031343,0.091045,0.091791,0.112313,0.026119,0.030970,0.032836,0.073134,0.146269,0.098134,0.108955,0.104851,0.079148,0.882753,0.009436,1.266130,0.110000,-0.500000,-0.220000,-0.630000,-0.500000,0.160000,
35912,Long,0,-10366.00,630.0000,0.500000,1.190000,1000.000000,0.420000,0.167021,0.305900,0.036825,0.058920,0.031097,0.031097,0.073650,0.060966,0.061784,0.096154,0.029869,0.146890,0.229542,0.121931,0.021277,0.147576,0.769465,0.017481,2.100531,0.110000,-0.230000,-0.090000,-0.080000,-0.770000,0.170000,
35919,Long,0,-18528.00,830.0000,0.800000,0.850000,1000.000000,0.430000,0.246138,0.324400,0.026857,0.065068,0.144016,0.091024,0.106164,0.060562,0.041637,0.050288,0.105083,0.070836,0.041997,0.088861,0.107606,0.048498,0.917894,0.011613,2.219487,0.810000,0.560000,0.440000,0.250000,0.500000,0.000000,
35920,Short,0,-5396.00,670.0000,0.530000,1.240000,1000.000000,0.488000,0.329205,0.335300,0.070977,0.089943,0.064943,0.103448,0.158333,0.048851,0.114943,0.054310,0.128161,0.041667,0.093966,0.020402,0.010057,0.032828,0.841885,0.012926,2.190433,0.450000,0.200000,0.210000,0.470000,-0.240000,0.000000,
35926,Long,0,-10366.00,620.0000,0.590000,0.940000,1000.000000,0.404000,0.177831,0.352600,0.116054,0.058511,0.157157,0.055609,0.078820,0.091393,0.010155,0.064797,0.001000,0.001000,0.077369,0.094294,0.195841,-0.053368,0.906427,0.034175,1.600769,0.120000,-0.190000,-0.200000,-0.300000,-0.550000,0.180000,
35928,Short,0,-11020.00,690.0000,0.370000,0.780000,1000.000000,0.394000,0.096042,0.361000,0.112727,0.051818,0.069091,0.075455,0.133636,0.028182,0.072727,0.016364,0.173636,0.179091,0.034545,0.003636,0.049091,0.062670,0.740378,0.009445,0.607430,0.190000,-0.060000,0.070000,0.160000,-0.060000,0.140000,
35929,Long,1,13680.00,625.0000,0.400000,0.780000,1000.000000,0.392000,0.111104,0.364700,0.192015,0.119772,0.001000,0.018061,0.001000,0.001000,0.020913,0.082700,0.064639,0.082700,0.216730,0.144487,0.057985,0.043286,0.749731,0.018917,0.772749,-0.140000,-0.210000,-0.170000,-0.360000,-0.490000,0.060000,
35929,Long,0,-9656.00,740.0000,0.520000,0.780000,1000.000000,0.392000,0.111104,0.364700,0.058662,0.059211,0.036184,0.177083,0.217654,0.061404,0.003289,0.001000,0.059759,0.058662,0.098136,0.136513,0.033443,0.055465,0.730524,0.009086,0.884379,-0.020000,-0.090000,-0.170000,-0.360000,-0.370000,0.060000,
35930,Short,1,13680.00,815.0000,0.360000,0.700000,1000.000000,0.400000,0.182209,0.369900,0.043802,0.105785,0.032645,0.056612,0.061157,0.081818,0.158264,0.162397,0.137190,0.098760,0.052479,0.009091,0.001000,0.117282,0.546749,0.003090,0.893875,-0.010000,0.160000,0.150000,0.170000,-0.010000,0.100000,
35934,Long,0,-6816.00,630.0000,0.480000,1.110000,1000.000000,0.422000,0.235168,0.379600,0.080628,0.032468,0.045455,0.065476,0.092532,0.001000,0.001000,0.021104,0.141234,0.256494,0.162338,0.102273,0.001000,0.167143,0.531567,0.015571,1.283802,0.030000,-0.470000,-0.080000,-0.350000,-0.710000,0.050000,
35936,Short,1,3552.00,810.0000,0.850000,1.120000,1000.000000,0.476000,0.246852,0.384800,0.074754,0.042301,0.043868,0.020143,0.081468,0.009176,0.035139,0.058415,0.039839,0.055058,0.111459,0.314235,0.114145,0.333805,0.596231,0.008949,1.655831,0.670000,0.750000,0.340000,0.270000,0.670000,0.300000,
35947,Long,0,-6106.00,825.0000,0.490000,0.890000,1000.000000,0.412000,0.088182,0.414900,0.038767,0.028694,0.045482,0.001000,0.059829,0.015263,0.027473,0.077228,0.203297,0.182540,0.201465,0.103175,0.016789,0.280781,0.276263,0.002691,1.047964,0.250000,0.120000,0.040000,-0.060000,0.120000,0.160000,
35947,Short,0,-11020.00,725.0000,0.380000,0.940000,1000.000000,0.424000,0.091652,0.420400,0.079856,0.086691,0.025899,0.057194,0.112950,0.110432,0.079137,0.127338,0.084892,0.075180,0.064748,0.074101,0.021583,0.055061,0.786253,0.006455,1.200785,-0.040000,-0.080000,0.130000,-0.180000,-0.430000,0.090000,
35956,Short,1,13908.00,800.0000,0.610000,1.090000,1000.000000,0.406000,0.190410,0.444700,0.039013,0.087892,0.045516,0.054260,0.082287,0.070628,0.083184,0.130493,0.160538,0.121300,0.065022,0.054484,0.005381,0.084825,0.895317,0.008845,1.432437,0.590000,1.080000,0.350000,0.850000,0.530000,0.050000,
35956,Short,0,-10368.00,820.0000,0.820000,1.750000,1000.000000,0.490000,0.279571,0.452100,0.051659,0.043365,0.059242,0.083175,0.079147,0.071090,0.047867,0.110427,0.116114,0.105687,0.079384,0.054976,0.097867,0.047746,0.958368,0.011650,1.245573,0.690000,1.410000,0.610000,0.960000,0.690000,0.040000,
35968,Long,0,-8322.00,660.0000,0.670000,1.130000,1000.000000,0.536000,0.309903,0.479100,0.052096,0.113174,0.175150,0.038323,0.067665,0.050599,0.079042,0.182934,0.091617,0.067066,0.039521,0.017365,0.025449,0.029921,0.878400,0.019664,1.558159,0.550000,0.400000,0.230000,0.180000,-0.130000,0.020000,
35969,Long,1,13774.00,785.0000,0.530000,1.030000,1000.000000,0.528000,0.258194,0.481500,0.025698,0.047357,0.015051,0.097283,0.099670,0.098201,0.098935,0.078928,0.078194,0.022944,0.189611,0.079295,0.068833,0.144144,0.476135,0.005184,1.721563,0.490000,1.080000,0.670000,0.900000,0.400000,0.000000,
35970,Long,1,164.00,825.0000,0.880000,1.030000,1000.000000,0.528000,0.258194,0.481500,0.006659,0.062681,0.030400,0.042704,0.035900,0.052113,0.077157,0.147510,0.136508,0.114360,0.086711,0.157209,0.050087,0.346295,0.636153,0.007804,1.925220,0.840000,1.430000,0.670000,0.900000,0.750000,0.000000,
35989,Long,0,-8008.00,695.0000,0.330000,0.710000,1000.000000,0.344000,0.139485,0.476700,0.036996,0.086323,0.032511,0.049327,0.102018,0.041480,0.031390,0.045964,0.125561,0.107623,0.132287,0.035874,0.172646,0.040034,0.855562,0.006985,0.356374,-0.120000,-0.180000,-0.220000,-0.120000,-0.350000,0.120000,
35990,Long,1,13442.00,570.0000,0.250000,0.560000,1000.000000,0.340000,0.142211,0.471400,0.032828,0.126263,0.055556,0.073232,0.058081,0.001000,0.090909,0.234848,0.189394,0.001000,0.063131,0.022727,0.053030,0.037111,0.929477,0.024333,0.388728,0.220000,0.160000,0.360000,0.140000,0.080000,0.030000,
35990,Long,1,13774.00,650.0000,0.520000,0.560000,1000.000000,0.340000,0.142211,0.471400,0.145228,0.026971,0.026971,0.049793,0.080913,0.118257,0.017635,0.155602,0.098548,0.036307,0.121369,0.091286,0.031120,0.079000,0.931474,0.017804,0.462716,0.490000,0.430000,0.360000,0.140000,0.350000,0.030000,
35991,Long,1,3648.00,735.0000,0.660000,0.560000,1000.000000,0.340000,0.142211,0.471400,0.045173,0.032178,0.065594,0.204208,0.158416,0.046411,0.064356,0.054455,0.077351,0.084777,0.029084,0.103960,0.034035,0.069915,0.903383,0.013145,0.586305,0.630000,0.570000,0.360000,0.140000,0.490000,0.030000,
35997,Short,0,-2052.00,805.0000,0.650000,1.280000,1000.000000,0.446000,0.287653,0.470300,0.050070,0.040616,0.001000,0.001000,0.014356,0.055672,0.121849,0.136555,0.304622,0.106443,0.067227,0.083333,0.019258,0.341078,0.300067,0.003179,0.867068,0.600000,1.020000,0.450000,0.700000,0.270000,0.000000,
36004,Short,0,-9438.00,725.0000,0.250000,0.620000,1000.000000,0.408000,0.252856,0.474600,0.024322,0.037081,0.122408,0.094498,0.069777,0.161085,0.161483,0.141148,0.125997,0.005981,0.023923,0.020734,0.011563,0.034427,0.713209,0.003658,0.956146,-0.280000,-0.490000,-0.210000,-0.490000,-0.580000,0.160000,
36004,Short,1,13442.00,795.0000,0.270000,0.620000,1000.000000,0.408000,0.252856,0.474600,0.024517,0.040401,0.055939,0.123273,0.108425,0.074586,0.147790,0.139848,0.122238,0.109116,0.005180,0.020718,0.027970,0.045660,0.643187,0.002627,0.917770,-0.260000,-0.470000,-0.210000,-0.490000,-0.560000,0.160000,
36004,Short,0,-11020.00,830.0000,0.350000,0.620000,1000.000000,0.408000,0.252856,0.474600,0.028285,0.035584,0.009428,0.080900,0.156934,0.118613,0.098236,0.220803,0.150243,0.058090,0.025243,0.017640,0.001000,0.100847,0.708781,0.002790,0.927723,-0.180000,-0.390000,-0.210000,-0.490000,-0.480000,0.160000,
36006,Short,0,-8170.00,690.0000,0.430000,0.740000,1000.000000,0.326000,0.146888,0.472900,0.039301,0.047216,0.061954,0.042303,0.086790,0.010098,0.043395,0.102620,0.117904,0.143286,0.132369,0.048854,0.123908,0.079840,0.839139,0.009271,1.564111,-0.090000,0.050000,-0.300000,-0.030000,-0.340000,0.260000,
36011,Short,0,-3266.00,720.0000,0.570000,0.560000,1000.000000,0.328000,0.091957,0.472000,0.022804,0.076014,0.188345,0.148930,0.130912,0.023930,0.030405,0.027872,0.008446,0.089245,0.048423,0.076858,0.127815,0.007692,0.796388,0.012834,1.400006,0.430000,0.290000,0.100000,0.230000,0.240000,0.150000,
36012,Long,0,-10366.00,635.0000,0.490000,0.840000,1000.000000,0.356000,0.161567,0.472900,0.086498,0.113221,0.033755,0.024262,0.015471,0.048523,0.153657,0.089311,0.103727,0.057665,0.105134,0.127989,0.040788,0.102332,0.794399,0.019345,1.521562,0.270000,-0.100000,-0.020000,0.020000,-0.330000,0.020000,
36017,Short,1,13774.00,650.0000,0.530000,0.610000,1000.000000,0.334000,0.147729,0.465400,0.057143,0.077068,0.068045,0.074812,0.136842,0.034962,0.027068,0.028195,0.042857,0.077444,0.216917,0.127068,0.031579,0.064308,0.825031,0.019308,1.309029,0.460000,0.400000,0.080000,0.090000,0.340000,0.000000,
36027,Long,1,13680.00,710.0000,0.360000,0.650000,1000.000000,0.306000,0.148943,0.443300,0.067578,0.082031,0.045312,0.037891,0.030469,0.154688,0.212109,0.118359,0.058984,0.058984,0.082031,0.051562,0.001000,0.079986,0.761966,0.006517,1.049980,0.190000,0.130000,0.070000,0.140000,-0.150000,0.020000,
36028,Short,1,13680.00,650.0000,0.360000,0.720000,1000.000000,0.352000,0.249832,0.441500,0.080425,0.047800,0.048179,0.127466,0.090668,0.119879,0.136950,0.087633,0.147951,0.038695,0.055387,0.018968,0.001000,0.033169,0.712271,0.009369,1.384777,-0.100000,-0.170000,0.120000,-0.290000,-0.240000,0.120000,
36028,Short,0,-3266.00,695.0000,0.470000,0.720000,1000.000000,0.352000,0.249832,0.441500,0.032500,0.072500,0.034063,0.129688,0.052812,0.126250,0.097187,0.167813,0.097187,0.128750,0.045625,0.015625,0.001000,0.062857,0.844038,0.009221,1.362018,0.010000,-0.060000,0.120000,-0.290000,-0.130000,0.120000,
36034,Short,0,-11020.00,720.0000,0.420000,0.690000,1000.000000,0.432000,0.267656,0.443200,0.042864,0.043112,0.106046,0.057483,0.149405,0.050050,0.036422,0.060208,0.203667,0.130575,0.071606,0.021804,0.026759,0.048423,0.845462,0.007735,1.653359,0.360000,0.550000,0.270000,0.430000,0.200000,0.020000,
36038,Short,0,-11020.00,610.0000,0.350000,0.850000,1000.000000,0.370000,0.206146,0.444700,0.152135,0.064057,0.104093,0.132117,0.052936,0.060053,0.021352,0.105872,0.106762,0.076512,0.071174,0.052936,0.001000,-0.016471,0.925621,0.020515,1.490636,-0.080000,-0.180000,-0.010000,-0.110000,-0.180000,0.060000,
36040,Long,0,-1136.00,645.0000,0.580000,0.850000,1000.000000,0.364000,0.191666,0.443000,0.057333,0.048000,0.001000,0.058333,0.097667,0.087000,0.095667,0.153000,0.049000,0.075000,0.074000,0.100000,0.105000,0.111467,0.906426,0.019039,1.591981,0.250000,0.260000,0.020000,0.100000,-0.070000,0.050000,
36041,Long,0,-11020.00,660.0000,0.450000,0.780000,1000.000000,0.400000,0.267627,0.445700,0.118366,0.031774,0.047486,0.220670,0.164106,0.042947,0.025140,0.001000,0.077514,0.128492,0.055866,0.059707,0.027933,0.039735,0.522196,0.007998,1.395602,0.620000,0.620000,0.400000,0.750000,0.620000,0.050000,
36052,Short,0,-10602.00,830.0000,0.660000,1.020000,1000.000000,0.514000,0.267761,0.451100,0.052708,0.058750,0.066875,0.026250,0.091667,0.137917,0.218750,0.132292,0.048542,0.033333,0.027708,0.055833,0.049375,0.154220,0.567726,0.005171,1.361371,0.100000,-0.180000,-0.050000,-0.450000,-0.330000,0.040000,
36056,Long,1,13774.00,730.0000,0.510000,0.660000,1000.000000,0.372000,0.257868,0.445800,0.084274,0.063822,0.087800,0.004584,0.020804,0.076869,0.096262,0.120945,0.086389,0.126939,0.118477,0.070522,0.042313,0.136411,0.713806,0.009155,1.088199,0.470000,0.650000,0.210000,0.430000,0.390000,0.090000,
36062,Long,0,-6816.00,740.0000,0.530000,1.240000,1000.000000,0.394000,0.242438,0.441500,0.034537,0.050579,0.062166,0.034759,0.141488,0.111408,0.049242,0.075089,0.068850,0.056150,0.109626,0.137255,0.068850,0.062928,0.892960,0.010769,1.635882,0.110000,0.250000,-0.080000,0.120000,0.110000,0.080000,
36066,Short,0,-10868.00,670.0000,0.310000,0.740000,1000.000000,0.410000,0.244016,0.442500,0.057000,0.038000,0.038000,0.016500,0.072500,0.058500,0.053500,0.124500,0.006000,0.134500,0.071500,0.092000,0.237500,0.060069,0.655392,0.007975,0.928967,0.140000,0.100000,0.240000,0.370000,-0.060000,0.010000,
36068,Long,1,13442.00,780.0000,0.320000,0.770000,1000.000000,0.442000,0.275637,0.442700,0.083712,0.029924,0.025758,0.081818,0.086364,0.075000,0.046212,0.057576,0.043561,0.084848,0.100000,0.057955,0.227273,0.052202,0.689287,0.004605,0.897072,0.100000,0.270000,0.350000,0.260000,-0.100000,0.020000,
36069,Short,1,13908.00,620.0000,0.660000,0.770000,1000.000000,0.454000,0.274838,0.444000,0.074622,0.072733,0.061083,0.077141,0.123741,0.030542,0.084383,0.058564,0.080919,0.040302,0.083123,0.133501,0.079345,0.043684,0.898938,0.035965,1.937492,0.080000,-0.270000,-0.180000,-0.360000,-0.270000,0.110000,
36070,Short,0,-3096.00,835.0000,1.110000,0.770000,1000.000000,0.454000,0.274838,0.444000,0.090837,0.057631,0.024425,0.040230,0.102810,0.143838,0.095307,0.073755,0.079821,0.050128,0.064336,0.026820,0.150064,0.070768,0.852182,0.014205,1.776426,0.530000,0.180000,-0.180000,-0.360000,0.180000,0.110000,
