Date,Sector,Sym,PctRet
2014-07-28,EQUITY,ES,-0.0010005
2014-07-29,EQUITY,ES,-0.004978
2014-07-29,EQUITY,ES,-0.0051585
2014-07-29,EQUITY,ES,-0.0051585
2014-07-30,EQUITY,ES,-0.005313
2014-07-31,EQUITY,ES,-0.005313
2014-07-31,EQUITY,ES,0.0070495
2014-07-31,EQUITY,ES,0.0036685000000000003
2014-08-08,EQUITY,ES,-0.0032015
2014-08-08,EQUITY,ES,0.00711975
2014-08-28,EQUITY,ES,-0.004503
2014-08-28,EQUITY,ES,-0.0016530000000000002
2014-09-02,EQUITY,ES,-0.0053295
2014-09-02,EQUITY,ES,0.0068969999999999995
2014-09-02,EQUITY,ES,-0.0051585
2014-09-03,EQUITY,ES,-0.0023085000000000002
2014-09-04,EQUITY,ES,-0.0051585
2014-09-04,EQUITY,ES,0.00659775
2014-09-05,EQUITY,ES,-0.005453
2014-09-05,EQUITY,ES,0.0035995
2014-09-08,EQUITY,ES,-0.005453
2014-09-10,EQUITY,ES,0.00303525
2014-09-12,EQUITY,ES,0.0070495
2014-09-12,EQUITY,ES,-0.002014
2014-09-19,EQUITY,ES,-0.005313
2014-09-22,EQUITY,ES,0.001786
2014-09-25,EQUITY,ES,0.00320625
2014-09-29,EQUITY,ES,-0.0051015
2014-09-30,EQUITY,ES,-0.0050255000000000005
2014-09-30,EQUITY,ES,-0.005313
2014-10-01,EQUITY,ES,-0.0051015
2014-10-01,EQUITY,ES,0.007011
2014-10-01,EQUITY,ES,0.00508125
2014-10-03,EQUITY,ES,0.0024505
2014-10-08,EQUITY,ES,0.0028245
2014-10-09,EQUITY,ES,0.00711975
2014-10-09,EQUITY,ES,0.0025335
2014-10-15,EQUITY,ES,0.006958
2014-10-15,EQUITY,ES,-0.0051205
2014-10-30,EQUITY,ES,-0.002163
2014-10-31,EQUITY,ES,-0.00491875
2014-11-13,EQUITY,ES,-0.005453
2014-11-13,EQUITY,ES,-0.005313
2014-11-17,EQUITY,ES,-0.0051585
2014-11-17,EQUITY,ES,0.00161025
2014-11-18,EQUITY,ES,0.006954000000000001
2014-11-20,EQUITY,ES,-0.004978
2014-11-20,EQUITY,ES,-0.001288
2014-11-21,EQUITY,ES,0.0070495
2014-11-21,EQUITY,ES,-0.0050490000000000005
2014-12-01,EQUITY,ES,-0.005313
2014-12-02,EQUITY,ES,0.006954000000000001
2014-12-04,EQUITY,ES,-0.0051585
2014-12-08,EQUITY,ES,0.006954000000000001
2014-12-08,EQUITY,ES,-0.00113025
2014-12-09,EQUITY,ES,-0.0038115000000000002
2014-12-09,EQUITY,ES,-0.005075
2014-12-10,EQUITY,ES,0.007011
2014-12-11,EQUITY,ES,-0.00491875
2014-12-15,EQUITY,ES,-0.00518175
2014-12-16,EQUITY,ES,0.0071185
2014-12-16,EQUITY,ES,-0.00492
2014-12-17,EQUITY,ES,-0.0051164999999999995
2014-12-18,EQUITY,ES,0.00531825
2014-12-30,EQUITY,ES,-0.005453
2014-12-30,EQUITY,ES,0.002679
2014-12-31,EQUITY,ES,0.0070495
2014-12-31,EQUITY,ES,-0.00071775
2015-01-02,EQUITY,ES,-8.7e-05
2015-01-05,EQUITY,ES,0.00695625
2015-01-06,EQUITY,ES,-0.004000500000000001
2015-01-12,EQUITY,ES,-0.00510025
2015-01-12,EQUITY,ES,7.475e-05
2015-01-13,EQUITY,ES,-0.00510025
2015-01-13,EQUITY,ES,-0.00032625
2015-01-14,EQUITY,ES,-0.00518175
2015-01-15,EQUITY,ES,-0.0006165
2015-01-16,EQUITY,ES,0.00111825
2015-01-21,EQUITY,ES,-0.005162
2015-01-26,EQUITY,ES,0.0002755
2015-01-27,EQUITY,ES,0.00695625
2015-01-27,EQUITY,ES,-0.0050445
2015-01-28,EQUITY,ES,-0.003825
2015-02-02,EQUITY,ES,-0.00491875
2015-02-03,EQUITY,ES,0.00208725
2015-02-05,EQUITY,ES,0.002231
2015-02-20,EQUITY,ES,-0.0026030000000000003
2015-02-20,EQUITY,ES,-0.005313
2015-02-20,EQUITY,ES,0.0052635
2015-02-24,EQUITY,ES,-0.004978
2015-03-02,EQUITY,ES,-0.0067545
2015-03-02,EQUITY,ES,-0.005928
2015-03-02,EQUITY,ES,0.00303525
2015-03-03,EQUITY,ES,-0.0053295
2015-03-03,EQUITY,ES,0.006954000000000001
2015-03-03,EQUITY,ES,-0.0056005000000000004
2015-03-04,EQUITY,ES,-0.0033005
2015-03-06,EQUITY,ES,0.007162999999999999
2015-03-10,EQUITY,ES,0.00711975
2015-03-10,EQUITY,ES,0.00101875
2015-03-13,EQUITY,ES,-0.005075
2015-03-16,EQUITY,ES,0.00438725
2015-03-18,EQUITY,ES,-0.005313
2015-03-18,EQUITY,ES,0.00689325
2015-03-25,EQUITY,ES,0.004988
2015-03-26,EQUITY,ES,-0.00525525
2015-03-26,EQUITY,ES,-0.005162
2015-04-01,EQUITY,ES,-0.005162
2015-04-02,EQUITY,ES,-0.0051015
2015-04-05,EQUITY,ES,-0.0008119999999999999
2015-04-14,EQUITY,ES,-0.005313
2015-04-14,EQUITY,ES,-0.0050255000000000005
2015-04-15,EQUITY,ES,-0.0050255000000000005
2015-04-15,EQUITY,ES,0.0001495
2015-04-16,EQUITY,ES,-0.0050255000000000005
2015-04-17,EQUITY,ES,-0.0051015
2015-04-17,EQUITY,ES,0.007162999999999999
2015-04-20,EQUITY,ES,0.0013109999999999999
2015-04-21,EQUITY,ES,-0.002438
2015-04-23,EQUITY,ES,0.0062985
2015-04-27,EQUITY,ES,0.002679
2015-04-28,EQUITY,ES,0.0070495
2015-04-28,EQUITY,ES,0.00134475
2015-04-29,EQUITY,ES,-0.005313
2015-04-29,EQUITY,ES,-0.00525525
2015-05-01,EQUITY,ES,0.0005985000000000001
2015-05-05,EQUITY,ES,0.007011
2015-05-05,EQUITY,ES,0.0053505
2015-05-06,EQUITY,ES,0.00711975
2015-05-06,EQUITY,ES,0.00064975
2015-05-07,EQUITY,ES,-0.0003875
2015-05-08,EQUITY,ES,0.00070625
2015-05-26,EQUITY,ES,-0.005453
2015-05-26,EQUITY,ES,0.00423225
2015-05-27,EQUITY,ES,0.006954000000000001
2015-05-29,EQUITY,ES,-0.0051015
2015-06-01,EQUITY,ES,-0.0027255
2015-06-02,EQUITY,ES,-0.002574
2015-06-03,EQUITY,ES,-0.0051585
2015-06-03,EQUITY,ES,-0.0051585
2015-06-04,EQUITY,ES,0.0070495
2015-06-04,EQUITY,ES,0.0002755
2015-06-08,EQUITY,ES,-0.005313
2015-06-10,EQUITY,ES,0.001363
2015-06-12,EQUITY,ES,-0.0051015
2015-06-15,EQUITY,ES,-0.0051015
2015-06-17,EQUITY,ES,-0.0008265000000000001
2015-06-18,EQUITY,ES,0.00033075
2015-06-25,EQUITY,ES,-0.001064
2015-06-26,EQUITY,ES,-0.0051585
2015-06-29,EQUITY,ES,-0.002987
2015-06-29,EQUITY,ES,0.002425
2015-07-06,EQUITY,ES,0.00711975
2015-07-06,EQUITY,ES,-0.0050505
2015-07-07,EQUITY,ES,0.00711975
2015-07-07,EQUITY,ES,-0.00468825
2015-07-08,EQUITY,ES,0.002425
2015-07-09,EQUITY,ES,-0.005162
2015-07-10,EQUITY,ES,0.0060885
2015-07-13,EQUITY,ES,0.005187
2015-07-21,EQUITY,ES,0.0010119999999999999
2015-07-23,EQUITY,ES,0.0048735
2015-07-24,EQUITY,ES,0.007011
2015-07-24,EQUITY,ES,0.0021125
2015-07-27,EQUITY,ES,-0.00525525
2015-07-27,EQUITY,ES,0.00010725
2015-08-03,EQUITY,ES,-0.00525525
2015-08-05,EQUITY,ES,-0.0027265
2015-08-06,EQUITY,ES,0.0070495
2015-08-06,EQUITY,ES,-0.00148125
2015-08-07,EQUITY,ES,0.0005985000000000001
2015-08-10,EQUITY,ES,0.00711975
2015-08-11,EQUITY,ES,0.007011
2015-08-11,EQUITY,ES,0.0002755
2015-08-12,EQUITY,ES,-0.005075
2015-08-12,EQUITY,ES,-0.0050445
2015-08-19,EQUITY,ES,0.00711975
2015-08-19,EQUITY,ES,-0.005075
2015-08-20,EQUITY,ES,0.0070495
2015-08-20,EQUITY,ES,-0.00525525
2015-08-20,EQUITY,ES,0.00695625
2015-08-21,EQUITY,ES,-0.0050445
2015-08-21,EQUITY,ES,0.0054585
2015-08-24,EQUITY,ES,-0.005268
2015-09-04,EQUITY,ES,0.00029925
2015-09-08,EQUITY,ES,-0.00491875
2015-09-09,EQUITY,ES,0.007162999999999999
2015-09-09,EQUITY,ES,0.0022995
2015-09-10,EQUITY,ES,-0.0050445
2015-09-15,EQUITY,ES,0.007162999999999999
2015-09-18,EQUITY,ES,-0.0050445
2015-09-22,EQUITY,ES,0.0071185
2015-09-22,EQUITY,ES,0.001296
2015-09-25,EQUITY,ES,-0.0050505
2015-09-28,EQUITY,ES,0.00715575
2015-09-28,EQUITY,ES,0.00280475
2015-10-01,EQUITY,ES,-0.0050445
2015-10-02,EQUITY,ES,-0.0046665
2015-10-02,EQUITY,ES,0.002052
2015-10-22,EQUITY,ES,0.007162999999999999
2015-10-22,EQUITY,ES,0.0006554999999999999
2015-10-23,EQUITY,ES,-0.0051015
2015-10-30,EQUITY,ES,-0.005313
2015-11-02,EQUITY,ES,0.007011
2015-11-03,EQUITY,ES,-0.00035150000000000003
2015-11-09,EQUITY,ES,0.00033075
2015-11-12,EQUITY,ES,-0.00360525
2015-11-12,EQUITY,ES,0.00711975
2015-11-24,EQUITY,ES,-0.00525525
2015-11-24,EQUITY,ES,0.0024505
2015-11-30,EQUITY,ES,-0.0051585
2015-12-02,EQUITY,ES,0.0068969999999999995
2015-12-02,EQUITY,ES,0.006954000000000001
2015-12-03,EQUITY,ES,-0.0050255000000000005
2015-12-03,EQUITY,ES,0.00695625
2015-12-03,EQUITY,ES,0.00715575
2015-12-04,EQUITY,ES,0.00695625
2015-12-07,EQUITY,ES,-0.0010125
2015-12-08,EQUITY,ES,-0.00429375
2015-12-09,EQUITY,ES,-0.00491875
2015-12-09,EQUITY,ES,0.000396
2015-12-11,EQUITY,ES,0.007162999999999999
2015-12-11,EQUITY,ES,0.00715575
2015-12-11,EQUITY,ES,0.0028710000000000003
2015-12-17,EQUITY,ES,0.0005059999999999999
2015-12-31,EQUITY,ES,-0.0051015
2016-01-04,EQUITY,ES,0.00698625
2016-01-04,EQUITY,ES,0.001389
2016-01-06,EQUITY,ES,-0.005229
2016-01-07,EQUITY,ES,-0.00515775
2016-01-07,EQUITY,ES,0.001261
2016-01-13,EQUITY,ES,0.0003795
2016-01-14,EQUITY,ES,0.005852
2016-01-15,EQUITY,ES,0.00715575
2016-01-15,EQUITY,ES,-0.0013390000000000001
2016-01-20,EQUITY,ES,-0.00501375
2016-01-20,EQUITY,ES,0.00698625
2016-01-20,EQUITY,ES,-0.00272025
2016-01-26,EQUITY,ES,0.0014085
2016-01-29,EQUITY,ES,-0.005162
2016-01-29,EQUITY,ES,0.00715575
2016-02-02,EQUITY,ES,0.0038745
2016-02-03,EQUITY,ES,-0.004947999999999999
2016-02-04,EQUITY,ES,-0.00510025
2016-02-05,EQUITY,ES,0.003743
2016-02-08,EQUITY,ES,0.0070680000000000005
2016-02-08,EQUITY,ES,0.00698625
2016-02-22,EQUITY,ES,0.0021125
2016-02-24,EQUITY,ES,-0.0043815
2016-03-10,EQUITY,ES,-0.0050490000000000005
2016-03-10,EQUITY,ES,-0.003213
2016-03-11,EQUITY,ES,0.00711975
2016-03-11,EQUITY,ES,0.002806
2016-03-16,EQUITY,ES,-0.0050490000000000005
2016-03-17,EQUITY,ES,0.00055
2016-03-29,EQUITY,ES,0.007011
2016-03-30,EQUITY,ES,-0.003588
2016-04-01,EQUITY,ES,0.00711975
2016-04-06,EQUITY,ES,-0.004163
2016-04-07,EQUITY,ES,0.008487
2016-04-07,EQUITY,ES,0.007162999999999999
2016-04-08,EQUITY,ES,0.007011
2016-04-08,EQUITY,ES,-0.0050490000000000005
2016-04-11,EQUITY,ES,-0.002014
2016-04-12,EQUITY,ES,0.00711975
2016-04-13,EQUITY,ES,0.0070495
2016-04-13,EQUITY,ES,0.003211
2016-04-25,EQUITY,ES,-0.0051015
2016-04-28,EQUITY,ES,-0.00525525
2016-04-28,EQUITY,ES,-0.0050490000000000005
2016-04-29,EQUITY,ES,0.006954000000000001
2016-04-29,EQUITY,ES,-0.00525525
2016-04-29,EQUITY,ES,0.00711975
2016-04-29,EQUITY,ES,-0.0010125
2016-05-03,EQUITY,ES,-0.00353075
2016-05-04,EQUITY,ES,-0.0051015
2016-05-04,EQUITY,ES,-0.00011399999999999999
2016-05-06,EQUITY,ES,-0.005313
2016-05-06,EQUITY,ES,0.0070495
2016-05-10,EQUITY,ES,-0.0051015
2016-05-10,EQUITY,ES,0.007011
2016-05-12,EQUITY,ES,-0.003399
2016-05-13,EQUITY,ES,0.007011
2016-05-13,EQUITY,ES,9.425e-05
2016-05-16,EQUITY,ES,0.0070495
2016-05-17,EQUITY,ES,0.0070495
2016-05-17,EQUITY,ES,0.0002375
2016-05-18,EQUITY,ES,-0.0050490000000000005
2016-05-19,EQUITY,ES,-0.00525525
2016-06-01,EQUITY,ES,0.006954000000000001
2016-06-01,EQUITY,ES,-0.005313
2016-06-02,EQUITY,ES,0.001254
2016-06-06,EQUITY,ES,-0.004978
2016-06-06,EQUITY,ES,-0.005871
2016-06-10,EQUITY,ES,0.0070495
2016-06-13,EQUITY,ES,-0.00480225
2016-06-13,EQUITY,ES,0.00588525
2016-06-14,EQUITY,ES,-0.005313
2016-06-16,EQUITY,ES,-0.00401775
2016-06-16,EQUITY,ES,0.002813
2016-06-20,EQUITY,ES,-0.0036765
2016-07-07,EQUITY,ES,-0.000589
2016-07-08,EQUITY,ES,0.00711975
2016-07-20,EQUITY,ES,-0.0051585
2016-07-20,EQUITY,ES,-0.0008835000000000001
2016-07-21,EQUITY,ES,0.006954000000000001
2016-07-25,EQUITY,ES,-0.00408975
2016-07-26,EQUITY,ES,-0.004503
2016-07-27,EQUITY,ES,0.0068969999999999995
2016-07-27,EQUITY,ES,0.006954000000000001
2016-07-28,EQUITY,ES,-0.001596
2016-07-28,EQUITY,ES,-0.005313
2016-07-29,EQUITY,ES,-0.0051585
2016-08-01,EQUITY,ES,0.0068969999999999995
2016-08-01,EQUITY,ES,-0.005313
2016-08-01,EQUITY,ES,-0.005313
2016-08-02,EQUITY,ES,-0.0051585
2016-08-02,EQUITY,ES,0.007011
2016-08-02,EQUITY,ES,-8.7e-05
2016-08-05,EQUITY,ES,0.005324499999999999
2016-08-11,EQUITY,ES,0.0033915
2016-08-15,EQUITY,ES,-0.004978
2016-08-16,EQUITY,ES,-0.0007030000000000001
2016-08-17,EQUITY,ES,-0.0030210000000000002
2016-08-23,EQUITY,ES,0.0068969999999999995
2016-08-23,EQUITY,ES,-0.0051585
2016-08-24,EQUITY,ES,0.00588525
2016-08-25,EQUITY,ES,-0.004978
2016-08-26,EQUITY,ES,-0.0050255000000000005
2016-08-26,EQUITY,ES,0.00118175
2016-08-29,EQUITY,ES,0.000437
2016-08-31,EQUITY,ES,-0.005313
2016-09-01,EQUITY,ES,-0.0051015
2016-09-02,EQUITY,ES,-0.0051015
2016-09-08,EQUITY,ES,-0.0021505
2016-09-09,EQUITY,ES,0.006954000000000001
2016-09-09,EQUITY,ES,0.0070495
2016-09-09,EQUITY,ES,0.00711975
2016-09-09,EQUITY,ES,0.0025335
2016-09-12,EQUITY,ES,0.00695625
2016-09-12,EQUITY,ES,0.007258499999999999
2016-09-13,EQUITY,ES,-0.00452525
2016-09-13,EQUITY,ES,0.001368
2016-09-21,EQUITY,ES,-0.0050255000000000005
2016-09-22,EQUITY,ES,-0.0051015
2016-09-26,EQUITY,ES,0.0034484999999999997
2016-09-27,EQUITY,ES,-0.00011399999999999999
2016-09-28,EQUITY,ES,0.0013109999999999999
2016-09-29,EQUITY,ES,-0.005075
2016-09-30,EQUITY,ES,0.0070495
2016-10-03,EQUITY,ES,-0.005313
2016-10-03,EQUITY,ES,-0.0038755000000000005
2016-10-04,EQUITY,ES,-0.0022515
2016-10-05,EQUITY,ES,-0.0030210000000000002
2016-10-05,EQUITY,ES,-0.0021505
2016-10-06,EQUITY,ES,-0.00052725
2016-10-07,EQUITY,ES,0.0070495
2016-10-07,EQUITY,ES,-0.00525525
2016-10-10,EQUITY,ES,-0.0027255
2016-10-11,EQUITY,ES,0.0070495
2016-10-11,EQUITY,ES,0.00695625
2016-10-13,EQUITY,ES,-0.00525525
2016-10-13,EQUITY,ES,0.00299475
2016-10-19,EQUITY,ES,0.0019665
2016-10-20,EQUITY,ES,-0.0044505000000000005
2016-10-21,EQUITY,ES,-0.0050255000000000005
2016-10-24,EQUITY,ES,-0.0037335000000000003
2016-10-25,EQUITY,ES,-0.0051585
2016-10-26,EQUITY,ES,-0.0050255000000000005
2016-10-27,EQUITY,ES,0.006954000000000001
2016-10-27,EQUITY,ES,-0.0050255000000000005
2016-10-28,EQUITY,ES,-0.0051585
2016-10-28,EQUITY,ES,-0.0050255000000000005
2016-10-28,EQUITY,ES,-0.0046265
2016-10-31,EQUITY,ES,-0.0050255000000000005
2016-11-01,EQUITY,ES,0.0070495
2016-11-01,EQUITY,ES,-0.00183825
2016-11-07,EQUITY,ES,-0.00030525
2016-11-08,EQUITY,ES,-0.0050490000000000005
2016-11-21,EQUITY,ES,0.0012994999999999999
2016-11-29,EQUITY,ES,-0.0030210000000000002
2016-11-30,EQUITY,ES,0.0068969999999999995
2016-11-30,EQUITY,ES,-0.0051585
2016-11-30,EQUITY,ES,-0.0030210000000000002
2016-12-01,EQUITY,ES,-0.004978
2016-12-01,EQUITY,ES,0.0015869999999999999
2016-12-02,EQUITY,ES,-0.0051585
2016-12-05,EQUITY,ES,0.000638
2016-12-15,EQUITY,ES,-0.0051015
2016-12-16,EQUITY,ES,-0.0051585
2016-12-22,EQUITY,ES,-0.005453
2016-12-27,EQUITY,ES,-0.00337725
2016-12-28,EQUITY,ES,0.006954000000000001
2016-12-29,EQUITY,ES,-0.005453
2016-12-30,EQUITY,ES,0.0070495
2017-01-03,EQUITY,ES,-0.0051015
2017-01-03,EQUITY,ES,-0.002489
2017-01-06,EQUITY,ES,0.00012350000000000002
2017-01-12,EQUITY,ES,-0.0041515
2017-01-19,EQUITY,ES,-0.004163
2017-01-23,EQUITY,ES,0.006954000000000001
2017-01-23,EQUITY,ES,-0.005313
2017-01-25,EQUITY,ES,0.00802275
2017-01-25,EQUITY,ES,0.0024495000000000003
2017-01-30,EQUITY,ES,-0.003914
2017-02-01,EQUITY,ES,-0.005313
2017-02-02,EQUITY,ES,-0.0050255000000000005
2017-02-03,EQUITY,ES,0.0043985
2017-02-09,EQUITY,ES,0.006954000000000001
2017-02-09,EQUITY,ES,0.0001495
2017-02-13,EQUITY,ES,-0.0004255
2017-02-21,EQUITY,ES,-0.0050255000000000005
2017-02-23,EQUITY,ES,-0.0051585
2017-02-27,EQUITY,ES,-0.005453
2017-02-27,EQUITY,ES,0.003572
2017-03-01,EQUITY,ES,0.0068969999999999995
2017-03-10,EQUITY,ES,-0.00480225
2017-03-10,EQUITY,ES,-0.0027255
2017-03-14,EQUITY,ES,-0.005313
2017-03-15,EQUITY,ES,-0.004978
2017-03-15,EQUITY,ES,0.0015485
2017-03-16,EQUITY,ES,-0.0004255
2017-03-21,EQUITY,ES,0.0019435
2017-03-27,EQUITY,ES,0.0043985
2017-04-03,EQUITY,ES,-0.0032015
2017-04-05,EQUITY,ES,-0.0050490000000000005
2017-04-05,EQUITY,ES,-0.0050490000000000005
2017-04-06,EQUITY,ES,-0.0051585
2017-04-06,EQUITY,ES,0.0093495
2017-04-06,EQUITY,ES,-0.0050490000000000005
2017-04-07,EQUITY,ES,-0.0051015
2017-04-07,EQUITY,ES,0.0015485
2017-04-10,EQUITY,ES,-0.005313
2017-04-11,EQUITY,ES,-0.00525525
2017-04-12,EQUITY,ES,-0.0051015
2017-04-13,EQUITY,ES,-0.0051585
2017-04-17,EQUITY,ES,0.0030245000000000003
2017-04-21,EQUITY,ES,-0.005313
2017-04-25,EQUITY,ES,0.004636
2017-05-01,EQUITY,ES,0.0005415
2017-05-04,EQUITY,ES,-0.004978
2017-05-05,EQUITY,ES,0.006783
2017-05-05,EQUITY,ES,-0.0051585
2017-05-05,EQUITY,ES,0.004104
2017-05-08,EQUITY,ES,-0.005453
2017-05-08,EQUITY,ES,0.0068969999999999995
2017-05-08,EQUITY,ES,-0.0051585
2017-05-11,EQUITY,ES,-0.005313
2017-05-15,EQUITY,ES,-0.0023085000000000002
2017-05-17,EQUITY,ES,0.007011
2017-05-17,EQUITY,ES,0.007162999999999999
2017-05-18,EQUITY,ES,-0.00525525
2017-05-18,EQUITY,ES,-0.0050490000000000005
2017-05-18,EQUITY,ES,-0.00148125
2017-06-01,EQUITY,ES,0.0068969999999999995
2017-06-02,EQUITY,ES,0.00161025
2017-06-09,EQUITY,ES,0.006954000000000001
2017-06-09,EQUITY,ES,-0.0051015
2017-06-13,EQUITY,ES,0.0019665
2017-06-15,EQUITY,ES,0.006954000000000001
2017-06-15,EQUITY,ES,-0.005313
2017-06-16,EQUITY,ES,-0.004163
2017-06-19,EQUITY,ES,0.0001495
2017-06-26,EQUITY,ES,0.0068969999999999995
2017-06-26,EQUITY,ES,-0.0050255000000000005
2017-06-27,EQUITY,ES,-0.005313
2017-06-28,EQUITY,ES,0.0070495
2017-06-29,EQUITY,ES,0.007011
2017-06-29,EQUITY,ES,-0.005229
2017-07-07,EQUITY,ES,-0.000138
2017-07-12,EQUITY,ES,0.0010735
2017-07-25,EQUITY,ES,-0.0051585
2017-07-25,EQUITY,ES,-0.001596
2017-07-28,EQUITY,ES,-0.004028
2017-08-01,EQUITY,ES,-0.004978
2017-08-02,EQUITY,ES,-0.00408975
2017-08-04,EQUITY,ES,0.006783
2017-08-08,EQUITY,ES,-0.0050255000000000005
2017-08-09,EQUITY,ES,-0.005453
2017-08-09,EQUITY,ES,-0.004978
2017-08-10,EQUITY,ES,0.006954000000000001
2017-08-10,EQUITY,ES,0.007011
2017-08-10,EQUITY,ES,0.007162999999999999
2017-08-10,EQUITY,ES,0.00070625
2017-08-14,EQUITY,ES,0.0002755
2017-08-17,EQUITY,ES,-0.0051015
2017-08-17,EQUITY,ES,0.00625675
2017-08-29,EQUITY,ES,-0.0051585
2017-08-29,EQUITY,ES,0.0070495
2017-08-29,EQUITY,ES,0.007011
2017-08-30,EQUITY,ES,0.0010119999999999999
2017-09-05,EQUITY,ES,-0.005162
2017-09-11,EQUITY,ES,0.0070495
2017-09-25,EQUITY,ES,-0.004978
2017-09-25,EQUITY,ES,-0.0051015
2017-09-27,EQUITY,ES,-0.004978
2017-09-27,EQUITY,ES,0.0035995
2017-09-29,EQUITY,ES,0.0011970000000000001
2017-10-10,EQUITY,ES,-0.005453
2017-10-13,EQUITY,ES,-0.004978
2017-10-13,EQUITY,ES,-0.004978
2017-10-18,EQUITY,ES,-0.0039045
2017-10-18,EQUITY,ES,-0.0053295
2017-10-20,EQUITY,ES,0.001254
2017-10-25,EQUITY,ES,0.007011
2017-10-25,EQUITY,ES,-0.00525525
2017-11-02,EQUITY,ES,-0.0008835000000000001
2017-11-02,EQUITY,ES,-0.00195225
2017-11-03,EQUITY,ES,0.0005415
2017-11-06,EQUITY,ES,0.0068969999999999995
2017-11-06,EQUITY,ES,0.002679
2017-11-07,EQUITY,ES,-0.0051585
2017-11-09,EQUITY,ES,0.0070495
2017-11-09,EQUITY,ES,-0.0051015
2017-11-09,EQUITY,ES,-0.005075
2017-11-10,EQUITY,ES,-0.0051585
2017-11-13,EQUITY,ES,-0.0037335000000000003
2017-11-15,EQUITY,ES,-0.005313
2017-11-15,EQUITY,ES,-0.0051015
2017-11-20,EQUITY,ES,0.00089775
2017-11-28,EQUITY,ES,-0.0050490000000000005
2017-11-30,EQUITY,ES,0.0070495
2017-11-30,EQUITY,ES,0.00711975
2017-11-30,EQUITY,ES,-0.0050505
2017-12-14,EQUITY,ES,0.000361
2017-12-15,EQUITY,ES,0.0070495
2017-12-15,EQUITY,ES,0.00711975
2017-12-18,EQUITY,ES,-0.001288
2017-12-27,EQUITY,ES,0.0032205
2017-12-29,EQUITY,ES,-0.0051585
2017-12-29,EQUITY,ES,0.006954000000000001
2017-12-29,EQUITY,ES,-0.0010005
2018-01-02,EQUITY,ES,-0.0051585
2018-01-02,EQUITY,ES,0.0027370000000000003
2018-01-03,EQUITY,ES,0.0070495
2018-01-03,EQUITY,ES,0.0013109999999999999
2018-01-04,EQUITY,ES,-0.0008265000000000001
2018-01-12,EQUITY,ES,0.0008359999999999999
2018-01-22,EQUITY,ES,0.007011
2018-01-22,EQUITY,ES,0.00226925
2018-01-24,EQUITY,ES,-0.005075
2018-01-30,EQUITY,ES,0.00695625
2018-01-30,EQUITY,ES,-0.0050445
2018-01-30,EQUITY,ES,-0.000532
2018-02-01,EQUITY,ES,-0.005162
2018-02-01,EQUITY,ES,-0.005162
2018-02-02,EQUITY,ES,0.0071185
2018-02-02,EQUITY,ES,0.007258499999999999
2014-01-02,EQUITY,FDAX,0.00747
2014-01-09,EQUITY,FDAX,-0.0034674999999999997
2014-01-13,EQUITY,FDAX,-0.00491875
2014-01-13,EQUITY,FDAX,-0.00491875
2014-01-14,EQUITY,FDAX,0.0070680000000000005
2014-01-14,EQUITY,FDAX,0.0072735
2014-01-15,EQUITY,FDAX,0.00686725
2014-01-15,EQUITY,FDAX,0.0041259999999999995
2014-01-23,EQUITY,FDAX,-0.000364
2014-01-24,EQUITY,FDAX,0.007089
2014-01-24,EQUITY,FDAX,0.006726
2014-01-24,EQUITY,FDAX,0.00264125
2014-01-29,EQUITY,FDAX,-0.0028305
2014-01-31,EQUITY,FDAX,-0.004224
2014-02-03,EQUITY,FDAX,0.006976
2014-02-06,EQUITY,FDAX,-0.00522725
2014-02-19,EQUITY,FDAX,-0.00492
2014-02-20,EQUITY,FDAX,0.0065175
2014-02-26,EQUITY,FDAX,-0.004914
2014-02-27,EQUITY,FDAX,-0.004924
2014-02-28,EQUITY,FDAX,-0.004686
2014-03-03,EQUITY,FDAX,0.00700425
2014-03-03,EQUITY,FDAX,0.00037275
2014-03-04,EQUITY,FDAX,0.00172
2014-03-07,EQUITY,FDAX,-0.00050225
2014-03-10,EQUITY,FDAX,-0.0049770000000000005
2014-03-13,EQUITY,FDAX,0.003057
2014-03-18,EQUITY,FDAX,-0.00216475
2014-03-24,EQUITY,FDAX,-2.7000000000000002e-05
2014-03-25,EQUITY,FDAX,-0.00528
2014-03-25,EQUITY,FDAX,0.0024075
2014-03-26,EQUITY,FDAX,0.006958
2014-03-26,EQUITY,FDAX,-0.0048455
2014-03-28,EQUITY,FDAX,0.001389
2014-04-04,EQUITY,FDAX,0.000833
2014-04-07,EQUITY,FDAX,0.007258499999999999
2014-04-07,EQUITY,FDAX,0.00686725
2014-04-07,EQUITY,FDAX,-0.00233325
2014-04-08,EQUITY,FDAX,-0.0051205
2014-04-10,EQUITY,FDAX,0.006845
2014-04-10,EQUITY,FDAX,0.005229
2014-04-14,EQUITY,FDAX,-0.0034049999999999996
2014-04-15,EQUITY,FDAX,-0.0051555
2014-04-30,EQUITY,FDAX,-0.00340175
2014-05-05,EQUITY,FDAX,-0.004405
2014-05-06,EQUITY,FDAX,0.0013449999999999998
2014-05-07,EQUITY,FDAX,-0.0047174999999999995
2014-05-07,EQUITY,FDAX,-0.00528
2014-05-07,EQUITY,FDAX,0.00022
2014-05-08,EQUITY,FDAX,-0.00505175
2014-05-12,EQUITY,FDAX,0.002964
2014-05-15,EQUITY,FDAX,0.0036795
2014-05-19,EQUITY,FDAX,0.0038640000000000002
